week,region,bing_spend,google_non_brand_spend,google-search-brand_spend,fb-ig_spend,twitter_spend,youtube_spend,tiktok_spend,amg_spend,SB_spend,SD_spend,SPA_spend,SPA_brand_spend,SB_brand_spend,SD_brand_spend,bing_impression,google_non_brand_impression,google-search-brand_impression,fb-ig_impression,twitter_impression,youtube_impression,tiktok_impression,amg_impression,SB_impression,SD_impression,SPA_impression,SPA_brand_impression,SB_brand_impression,SD_brand_impression,total_rev,dtc_rev,amz_rev
2024/10/6,Other,0,3214,982,6083,0,71,425,10381,3182,429,107452,80225,14032,0,0,205206,18313,8286801,0,37011,753082,7297319,686942,147493,23836130,27900620,2347941,0,287524.07,97829.57,189694.5
2024/10/6,US_Anker,667,14066,23072,76120,15510,43486,16740,284059,39834,10597,262686,195283,44006,2684,15384,2955141,178881,8116018,8501697,12606473,1841183,22223604,3004272,1063723,21296107,29419414,2187104,124461,21972291.62,491617.85,21480673.77
2024/10/6,ANZ,0,424,721,0,0,0,0,0,4113,3536,14313,4465,759,116,0,411261,7136,0,0,0,0,0,137999,1176165,1375800,931213,18801,37750,729073.19,120575.78,608497.41
2024/10/6,CA,0,6512,12676,5593,0,0,0,0,5507,3684,54962,44973,6556,557,0,804958,55541,539540,0,0,0,0,553732,1193175,7982034,9432584,1587488,302431,7428587.63,389592.11,7038995.52
2024/10/6,US_Soundcore,0,74505,17248,300,0,34000,38176,0,58669,6755,220280,100523,16470,9872,0,3377590,63844,43044,0,3825672,7127378,0,3709001,979865,30463829,16663995,1305253,842170,9501175.15,97742.05,9403433.1
2024/10/6,GLOBAL_PPS-US,3663,190967,34757,254440,0,47816,9955,129078,17840,668,285909,102840,36115,4770,729475,8685637,86648,19974238,0,3501000,1006875,12465156,2155952,601386,27825039,13012828,2190165,323635,21176900.58,5238724.74,15938175.84
2024/10/6,GLOBAL_PPS-EU,1429,190343,24836,136474,0,1037,0,30787,7941,580,44844,28434,6093,0,331332,9719105,59754,14054356,0,58645,0,5273482,1056870,40361,4250133,3971752,581145,0,5708895.73,2395467.3,3313428.43
2024/10/6,LATAM,0,0,0,0,0,0,0,0,62,0,3987,1577,330,0,0,0,0,0,0,0,0,0,27877,0,2456532,693052,163848,0,262458.16,0,0
2024/10/6,NEU,0,1080,0,555,0,0,0,0,148,0,1815,2217,246,0,0,295792,0,303154,0,0,0,0,25040,0,1172565,2460716,27261,0,800297.94,0,0
2024/10/6,MEA,0,0,0,0,0,0,0,0,5840,10266,33716,12338,2605,72,0,0,0,0,0,0,0,0,1105175,13975259,32726136,5136508,915644,368101,1114620.76,0,0
2024/10/6,US_Eufy,2239,106607,74356,294906,0,99220,6490,102841,43643,34063,281863,251725,72488,579,676318,6523937,299058,23176664,0,16778828,1328553,22952365,2346924,5752194,25854656,33771062,3624815,20094,26203695.23,2364292.44,23839402.79
2024/10/6,DBNX,791,60469,35827,101515,0,13526,0,98514,25510,7789,193173,116111,19618,195,179132,5559948,257802,12085438,0,11213113,0,17038049,2612466,5341632,32066186,29354995,1586356,66635,13553819.93,1452230.69,12101589.24
2024/10/6,Spark,0,5935,2744,11120,0,0,0,41910,13236,123,74985,35076,4968,70,0,1117838,17128,3541048,0,0,0,10665275,1767457,29898,16210194,10598994,2489350,55918,2616407.15,129238.55,2487168.6
2024/10/6,UK_IE,143,32824,32222,36843,0,0,0,71583,25348,1431,76385,77339,13091,0,82367,3255515,142253,3160638,0,0,0,22927840,1935687,434909,15177756,17051767,706448,0,10474349.45,1026204.53,9448144.92
2024/10/13,GLOBAL_PPS-Other,0,1832,368,5641,0,0,0,8442,14357,2120,96753,29431,849,0,0,175681,1562,672836,0,0,0,3261919,1299845,917621,12039182,3016469,95279,0,0,24064.41,-24064.41
2024/10/13,US_Eufy,3313,89333,53072,145144,0,60919,3565,26015,20633,12208,105353,73806,24999,0,847082,5642787,226579,10267703,0,9914227,153488,7049378,1409790,1855724,7086494,7528740,1805377,0,8760050.69,1432381.96,7327668.73
2024/10/13,NEU,0,184,0,3452,0,0,0,0,71,0,496,473,72,0,0,99593,0,518921,0,0,0,0,9285,0,105887,205633,4451,0,229123.68,0,0
2024/10/13,MEA,0,0,0,0,0,0,0,0,4852,4693,23238,11626,2826,34,0,0,0,0,0,0,0,0,634281,7426598,12123452,3377036,1067901,234427,1068110.91,0,0
2024/10/13,GLOBAL_PPS-US,1363,39137,7218,26707,0,1458,1931,28401,5909,435,27189,22390,7844,1069,413538,1968665,31851,1967661,0,8269,188789,2491472,987682,463795,2349591,2519037,608039,134724,3738164.91,865512.79,2872652.12
2024/10/13,UK_IE,203,32235,19529,25009,0,0,0,23183,10991,918,39735,36406,4879,0,106605,3030225,104861,3457714,0,0,0,15684038,1099799,390649,5998585,7481850,268195,0,3521803.06,520227.82,3001575.24
2024/10/13,Other,0,3923,890,7674,0,70,3774,74439,14997,11500,182780,146965,16838,0,0,140028,17288,10696530,0,41709,5676852,27238917,2330548,3906481,41744203,45869664,2328920,0,98091.6,55584.02,42507.58
2024/10/13,US_Anker,564,15659,20362,57759,10055,29021,6994,74137,29840,5107,222217,123879,31208,1777,8611,3248687,152113,6547428,5995000,9320742,521563,7611835,2383576,806251,17005142,21918066,1453847,143313,11794661.45,351856.05,11442805.4
2024/10/13,US_Soundcore,0,38443,16561,1809,0,0,33734,0,41293,1274,131639,56625,7877,5506,0,1085458,65136,114703,0,0,5881325,0,2273978,258997,13230882,9029907,799852,653092,4192813.71,48218.44,4144595.27
2024/10/13,LATAM,0,0,0,0,0,0,0,0,55,0,4188,1944,312,0,0,0,0,0,0,0,0,0,33219,0,1917658,789462,137304,0,256776.06,0,0
2024/10/13,CA,0,5652,8983,4042,0,0,0,0,1453,699,25686,16848,2205,160,0,746687,40055,506343,0,0,0,0,116032,348980,3129514,2869777,820008,105475,1868369.92,193089.82,1675280.1
2024/10/13,GLOBAL_PPS-EU,1522,131748,20534,84518,0,34459,0,0,2505,281,12075,9284,1805,0,312928,6917165,58137,7594961,0,7305838,0,0,354367,48358,1061211,1070850,375972,0,3182541.04,1465388.34,1717152.7
2024/10/13,ANZ,0,253,354,0,0,0,0,0,1866,1692,5292,1733,462,0,0,271010,3219,0,0,0,0,0,60027,693475,426454,275201,6406,0,375375.53,124522.58,250852.95
2024/10/13,DBNX,796,36393,24667,43567,0,8975,0,16600,7035,665,32037,34007,4693,10,167493,3681310,175550,4867386,0,3899781,0,5652347,916477,1004737,4563685,5029931,349136,5007,4349787.84,802997.13,3546790.71
2024/10/13,Spark,0,5631,1738,4761,0,0,0,24292,7219,24,46747,20350,2334,0,0,1132861,12600,2736323,0,0,0,12359090,825364,7102,8450431,4245665,1538199,0,1167773.82,72465.26,1095308.56
2024/10/20,Other,0,4049,971,6239,0,67,6799,7010,11212,934,76662,42203,9098,0,0,173690,17907,11238963,0,36012,9292786,4277090,1592627,266124,15932558,13839474,1645563,0,134563.81,87791.4,46772.41
2024/10/20,US_Eufy,2557,68967,35158,74135,0,25027,6483,37775,22271,12712,106501,67699,21329,36,561041,4861171,164165,4468185,0,6640332,245438,7127688,1424453,2292346,5985035,6169709,1729172,2883,6955588.8,1119654,5835934.8
2024/10/20,LATAM,0,0,0,0,0,0,0,0,55,0,3769,1658,305,0,0,0,0,0,0,0,0,0,42842,0,1718463,627221,114261,0,301575.73,0,0
2024/10/20,ANZ,0,142,778,0,0,0,0,0,2118,2608,5028,2194,489,0,0,177603,7355,0,0,0,0,0,59310,919114,373828,344488,6623,0,380039.62,105844.2,274195.42
2024/10/20,US_Anker,666,17370,18300,56001,9359,31283,10949,84170,24660,3886,186589,109870,31169,780,9057,3488905,133307,8213295,3484204,17685721,523744,9011521,2092399,496201,15352895,19219482,1454399,76346,11221785.71,366612.38,10855173.33
2024/10/20,DBNX,193,28220,25645,66232,0,9044,0,35687,6922,1136,39363,37147,4646,13,134483,3240993,188336,6621467,0,4186967,0,13063983,933154,968527,3873332,5728161,346689,1989,5125012.62,771150.37,4353862.25
2024/10/20,GLOBAL_PPS-Other,0,1463,727,753,0,0,0,806,189,0,13035,2836,201,0,0,173366,3349,94883,0,0,0,582152,19035,0,1096623,247818,33893,0,0,8067.18,-8067.18
2024/10/20,CA,0,4006,7759,1871,0,0,0,0,1594,489,23622,17456,2536,164,0,617346,38110,194465,0,0,0,0,93909,145870,2084896,2272540,775004,101785,1705597.37,161469.05,1544128.32
2024/10/20,GLOBAL_PPS-EU,603,73534,5569,69144,0,31279,0,0,2155,296,15567,10083,1550,0,225743,5507982,27958,5690521,0,6697630,0,0,392828,74538,1120038,1202437,448656,0,1030220.74,390237.06,639983.68
2024/10/20,GLOBAL_PPS-US,2095,41569,7598,46934,0,210,1399,25253,5682,192,28921,17905,8036,1017,478291,2587504,35675,3951644,0,3652,68014,2018219,834971,191674,2479523,1702722,601236,140011,3556758.71,703953.66,2852805.05
2024/10/20,US_Soundcore,0,4517,4146,4187,0,0,111966,0,39324,1293,114634,50132,8725,6166,0,284404,24760,315658,0,0,13540053,0,1944534,233409,11227469,6757902,815461,621568,4030566.32,65604.33,3964961.99
2024/10/20,Spark,0,4006,1582,15580,0,0,0,25488,5951,321,51074,20658,2109,0,0,645736,11849,7111784,0,0,0,10621768,732299,209456,6718321,4121491,1513459,0,1301869.73,72276.15,1229593.58
2024/10/20,NEU,0,0,0,4394,0,0,0,0,87,0,468,432,68,0,0,0,0,736214,0,0,0,0,9698,0,98450,138857,5013,0,250424.84,0,0
2024/10/20,UK_IE,153,28655,16450,18831,0,0,0,21649,11145,1079,45299,42797,5211,0,57345,2869365,91236,2395628,0,0,0,11637742,1136644,638947,4942313,7856362,332723,0,4316660.87,539971.22,3776689.65
2024/10/20,MEA,0,0,0,0,0,0,0,0,4036,2870,21486,11141,2865,17,0,0,0,0,0,0,0,0,545789,5140871,11193835,3006167,1733238,27966,1194958.46,0,0
2024/10/27,GLOBAL_PPS-US,1266,44307,12791,56751,0,17,1281,44314,8165,213,41048,19992,7776,1264,257786,3178620,43936,3926246,0,406,56305,2881971,865606,257019,4163977,1823857,441956,189453,4877324.63,1301528.81,3575795.82
2024/10/27,GLOBAL_PPS-EU,416,88370,9243,78198,0,12435,0,0,2784,575,14123,10955,1776,0,167566,5463392,41046,7111511,0,773373,0,0,536405,129096,1290658,1249324,439715,0,1520602.1,649214.37,871387.73
2024/10/27,LATAM,0,0,0,0,0,0,0,0,56,0,3522,1419,314,0,0,0,0,0,0,0,0,0,29320,0,1607463,590369,108532,0,350124.12,0,0
2024/10/27,US_Eufy,2157,49590,39893,58845,0,19299,14750,59206,25314,13378,110978,69112,23090,27,583338,3911959,169535,3626221,0,4602921,636762,23644815,1453793,3015472,6056564,5777711,1788122,2042,7192287.58,1174929.11,6017358.47
2024/10/27,Spark,0,6790,1233,5518,0,0,0,20591,5531,696,48378,19728,2035,0,0,1082052,11201,2972150,0,0,0,7547752,679661,3034311,6912174,3480884,1309025,0,1092263.78,88850.75,1003413.03
2024/10/27,DBNX,0,21659,25350,53695,0,10131,0,25077,6849,456,34277,33595,4611,10,0,3151065,189458,5365691,0,3891964,0,6139633,1001843,450674,4291273,5168510,366537,3259,4322108.61,748275.34,3573833.27
2024/10/27,GLOBAL_PPS-Other,0,1461,1583,4744,0,0,0,1437,94,1594,12763,3701,142,0,0,185863,7207,592432,0,0,0,883827,51606,1978534,1216188,310734,23006,0,0,27087.44,-27087.44
2024/10/27,US_Soundcore,0,3335,3297,3987,0,6255,60593,2571,32316,1302,121537,51206,8849,5028,0,228082,24421,396667,0,1201179,8883830,1085635,2041783,235046,11377644,5764595,772385,586454,3918475.88,61773.04,3856702.84
2024/10/27,US_Anker,567,18675,15464,74128,8547,48411,9617,124114,18901,3967,180588,88488,25089,744,9858,3615272,123682,8710487,3035153,38340725,500760,12355963,2032071,484443,14863720,11736764,1267958,71854,9977552.34,349269.83,9628282.51
2024/10/27,ANZ,0,139,547,0,0,0,0,0,1874,2613,4649,2778,457,0,0,151651,6648,0,0,0,0,0,61442,1232489,382958,499892,6515,0,478697.69,111239.33,367458.36
2024/10/27,NEU,0,0,0,3642,0,0,0,0,81,0,528,413,68,0,0,0,0,526786,0,0,0,0,9549,0,122774,136216,5473,0,198573.23,0,0
2024/10/27,Other,0,4392,937,8471,0,67,5458,8983,11512,914,89981,48450,9207,0,0,155922,17574,11928191,0,36642,9986837,5385044,2089680,215110,14849207,13179825,1512985,0,200837.78,121606.09,79231.69
2024/10/27,MEA,0,0,0,0,0,0,0,0,3934,3788,26766,10781,2155,33,0,0,0,0,0,0,0,0,603852,7087454,20988982,3271493,2196763,146823,1188334.53,0,0
2024/10/27,UK_IE,0,22297,18087,12415,0,0,0,12506,11681,903,45875,43661,5456,0,0,2394004,91129,1216765,0,0,0,3853974,1149814,361407,5085835,8063059,414935,0,4013859.22,482443.6,3531415.62
2024/10/27,CA,0,4560,7302,722,0,0,0,0,1529,426,24887,16960,2569,139,0,712814,38882,73167,0,0,0,0,106560,144004,2016866,2002157,887875,89920,1596590.54,158952.07,1437638.47
2024/11/3,ANZ,0,284,115,0,0,0,0,0,1583,2545,3563,2099,396,0,0,272240,1739,0,0,0,0,0,43421,752676,378070,396778,6085,0,396578.78,125289.99,271288.79
2024/11/3,US_Soundcore,0,3685,2935,0,0,515,37036,4446,27415,761,94359,44182,9880,4667,0,290056,23902,0,0,168919,3653246,2223262,1818885,157280,10151513,6057309,894674,498037,3623796.39,49418.69,3574377.7
2024/11/3,DBNX,667,20312,23352,43335,0,11998,0,20230,6875,748,39198,37057,4454,10,182456,2286982,201553,4179887,0,8488266,0,4290777,1079763,462609,4667224,6603068,455818,4809,4914719.7,885858.24,4028861.46
2024/11/3,NEU,0,0,0,0,0,0,0,0,80,65,566,382,52,0,0,0,0,0,0,0,0,0,9298,438648,136311,91189,4284,0,218272.44,0,0
2024/11/3,Spark,0,2210,1644,0,0,0,0,15977,5177,30,51657,21682,1869,0,0,438439,10376,0,0,0,0,3455337,708681,216925,7397317,5008354,1485014,0,1270620.51,116982.21,1153638.3
2024/11/3,MEA,0,0,0,0,0,0,0,0,5194,3021,26857,13786,2497,37,0,0,0,0,0,0,0,0,623319,7158668,14480691,3974946,2176184,204643,1568119.43,0,0
2024/11/3,GLOBAL_PPS-EU,913,130070,10738,95286,0,9654,0,0,2479,215,13235,10098,1451,0,232533,10350615,65778,8049540,0,586680,0,0,449985,49190,1285469,1162112,510284,0,2342644.62,1075510.56,1267134.06
2024/11/3,CA,0,5606,8721,4019,0,0,0,0,1544,404,22422,15532,2581,78,0,822584,45118,563976,0,0,0,0,118003,101205,2265447,2087731,883464,56455,1550008.67,184920.24,1365088.43
2024/11/3,GLOBAL_PPS-US,2264,71347,17970,79901,0,10944,2103,64840,8140,189,41727,17447,7151,1233,555579,4914943,48927,5146278,0,986911,95630,3054087,845152,193593,3582883,1566468,369143,147358,4509862.38,1093770.23,3416092.15
2024/11/3,UK_IE,800,21444,19107,23726,0,0,0,9270,10548,1326,45980,38012,5540,0,254579,2141573,99061,2488439,0,0,0,2784640,1114254,550166,5749571,6936279,354096,0,4047468.72,588734.31,3458734.41
2024/11/3,US_Eufy,3488,77057,41853,126778,0,30949,25361,61870,26986,10988,101682,68557,24806,144,952927,5090996,188956,10202795,0,7093780,1696188,27317176,1566317,1818755,6062873,5663157,1702394,9162,7327966.08,1154087.94,6173878.14
2024/11/3,GLOBAL_PPS-Other,0,1720,1829,6660,0,0,0,1549,1179,6816,26150,7238,646,0,0,157722,8075,764197,0,0,0,1230125,534823,5726204,1788978,471316,103924,0,0,31852.51,-31852.51
2024/11/3,Other,0,5242,1796,8953,0,74,7312,10654,11904,1420,109175,57637,9109,0,0,162639,28360,12250912,0,40760,16295077,6301101,2016929,57745,19581431,16917029,1389680,0,700280.29,291072.04,409208.25
2024/11/3,US_Anker,595,18823,20590,115027,7338,67759,6785,177939,16544,3857,151393,85778,26860,157,11956,3756256,144269,13737746,3546819,40791878,388458,19244776,1819865,620822,14219819,12028143,1422809,22483,10499009.73,451927.66,10047082.07
2024/11/3,LATAM,0,0,0,0,0,0,0,0,49,0,4110,1834,332,0,0,0,0,0,0,0,0,0,11411,0,2419842,762100,89216,0,514482.4,0,0
2024/11/10,CA,0,8549,10757,7813,0,0,0,0,1843,541,24136,17180,3213,109,0,1097718,51502,1232586,0,0,0,0,186990,73971,3875361,2887855,1140148,74795,1593935.59,243514.1,1350421.49
2024/11/10,GLOBAL_PPS-Other,0,4681,2651,11110,0,0,0,1306,4185,2690,27088,7306,991,0,0,454291,10947,1350733,0,0,0,1103283,950092,4598612,2187400,602659,395726,0,0,35292.34,-35292.34
2024/11/10,US_Soundcore,0,3485,3043,20842,0,6184,31493,4333,25864,917,101255,39769,12697,4155,0,356472,29059,1910221,0,621148,3435405,2409067,2077352,182341,15248563,6691727,1187868,509602,3788430.43,50628.49,3737801.94
2024/11/10,ANZ,0,301,148,0,0,0,0,0,1299,1674,3215,1475,334,0,0,276966,1701,0,0,0,0,0,37331,696739,297812,199030,4833,0,366403.02,115312.03,251090.99
2024/11/10,Other,0,7620,2810,5252,0,5,10623,11431,12702,1194,111681,61732,7190,0,0,638566,48776,4317827,0,2037,17733777,6283910,1924616,63402,19817962,18397089,1533813,0,1143089.11,457073.2,686015.91
2024/11/10,UK_IE,1260,31848,21351,37255,0,0,0,64096,10036,934,40199,36525,4962,0,462675,2393145,103791,3713067,0,0,0,11076853,997930,351487,6128174,6333903,352239,0,3841771.46,765429.17,3076342.29
2024/11/10,US_Anker,439,19154,24704,125772,6404,57107,4200,158648,17986,4401,154544,99481,27491,614,9007,4134693,147530,12041741,2402150,23457123,104361,14602539,1814241,678988,20345405,19748212,1638310,80854,12119806.91,473982.31,11645824.6
2024/11/10,Spark,0,2802,2078,2740,0,0,0,28276,5288,23,42272,19278,1956,0,0,463795,12470,536658,0,0,0,12662206,834173,3897,8244603,4390923,1470478,0,1197550.34,183669.02,1013881.32
2024/11/10,MEA,0,0,0,0,0,0,0,0,5435,2936,22079,12583,2514,23,0,0,0,0,0,0,0,0,512442,7974641,13125473,3913912,1930481,68732,1298241.22,0,0
2024/11/10,LATAM,0,0,0,0,0,0,0,0,331,0,24365,6295,600,0,0,0,0,0,0,0,0,0,117920,0,20353840,5015141,253416,0,2114217.66,0,0
2024/11/10,US_Eufy,6631,96024,54605,230204,0,27497,13434,33759,26687,12382,119279,78142,28291,215,1901233,7729080,256520,16874642,0,5371007,1042509,13688232,1795117,1826799,8026323,7351231,1757241,19533,7919902.61,1284156.12,6635746.49
2024/11/10,GLOBAL_PPS-EU,2817,191931,20828,127496,0,6644,0,8608,2614,249,12814,9730,1254,0,490143,20201231,52935,10224778,0,437002,0,2607313,500090,53086,1668154,1582056,462370,0,3128029.21,1470771.55,1657257.66
2024/11/10,NEU,0,0,0,0,0,0,0,0,61,64,622,361,55,0,0,0,0,0,0,0,0,0,10288,729136,181863,110127,5273,0,216465.38,0,0
2024/11/10,GLOBAL_PPS-US,4319,123436,44665,156533,0,23755,887,66173,8716,145,48727,24285,8324,1650,1005378,15264301,101077,11442355,0,1960137,38271,4264322,1114488,152695,6906735,2092362,317345,204642,5496515.86,1767420.2,3729095.66
2024/11/10,DBNX,2107,30174,26035,69610,0,13490,0,49194,7511,214,33548,31458,4370,10,444541,3055569,243539,7955352,0,6305472,0,15328882,1043698,206764,6099040,5785143,474003,3071,4419368.66,1063900.01,3355468.65
2024/11/17,GLOBAL_PPS-US,7686,153693,54703,222943,0,35583,874,82757,24234,134,162976,62463,25307,2956,2136968,11482927,127015,13225779,0,2712479,34473,11293922,1758545,132361,9934024,4918976,573783,285542,10991136.73,3126483.13,7864653.6
2024/11/17,UK_IE,2040,67395,41230,137525,0,0,0,128238,25667,5800,101689,89343,11055,0,542608,4075379,156397,18384948,0,0,0,23753527,2044797,2295132,20987564,22544645,783316,0,11997007.5,1949742.58,10047264.92
2024/11/17,GLOBAL_PPS-EU,3997,316864,34979,167059,0,8751,0,24487,6302,732,26833,18510,4630,0,516820,23465719,75539,12403018,0,597989,0,3756910,582607,79195,3955054,4046141,844819,0,5109621.5,2162173.95,2947447.55
2024/11/17,Other,0,10793,3452,4978,0,52,5075,2186,15110,1370,101619,67059,15406,0,0,355946,44020,2674403,0,6441,8016610,1134142,1985014,394858,25744836,25311585,2258650,0,900836.02,465028.35,435807.67
2024/11/17,MEA,0,0,0,0,0,0,0,0,7643,2742,30045,19284,2843,7,0,0,0,0,0,0,0,0,495120,5862482,12736618,6167348,1089930,17161,1608704.39,0,0
2024/11/17,US_Eufy,9669,166823,96503,311111,0,19623,25948,56624,56964,26795,251389,151757,63427,132,2499777,9555223,367367,17008032,0,4131982,3026028,15671907,2682603,3609297,15580000,17072286,3617885,6895,22207701.31,3456059.88,18751641.43
2024/11/17,US_Soundcore,0,6216,5610,27283,0,2038,37046,1657,33294,5050,160142,56137,16405,5866,0,481058,41034,2645318,0,197382,4169466,964314,3062439,792467,26156412,10057529,1654153,542945,7239054.37,103010.39,7136043.98
2024/11/17,NEU,0,0,0,0,0,0,0,0,174,504,2403,2153,218,0,0,0,0,0,0,0,0,0,33950,3278510,1289510,2131683,23195,0,848172.43,0,0
2024/11/17,ANZ,0,294,282,0,0,0,0,0,4159,4324,17110,5313,1352,0,0,230894,3209,0,0,0,0,0,148239,1342405,1810394,1304164,20098,0,968568.45,171971.19,796597.26
2024/11/17,US_Anker,347,19754,32181,184739,7794,40567,4119,233231,24998,6742,179814,130721,35516,2779,7585,4619170,171804,19729963,2017552,11262755,115799,21508771,1993821,514903,21516360,29244132,1672531,217960,18382611.69,722979.84,17659631.85
2024/11/17,GLOBAL_PPS-Other,0,11948,4682,23528,0,0,0,294,10932,5549,36941,10662,1466,0,0,992768,16620,2714477,0,0,0,237163,1362361,6232082,4382727,1225244,370002,0,0,183105.96,-183105.96
2024/11/17,DBNX,2354,53043,46657,136702,0,11542,0,111056,18747,7147,98028,84838,10295,68,618911,6501757,333953,16572102,0,4387221,0,18372509,1907841,2216172,21758973,25416785,1060633,8107,13725388.08,2335327.41,11390060.67
2024/11/17,CA,0,15324,17926,9564,0,0,0,1090,4699,1467,45152,31450,7667,51,0,1868566,88702,937419,0,0,0,254672,268661,329646,8355810,7763470,1741438,33727,5787110.4,702729.35,5084381.05
2024/11/17,Spark,0,5217,3699,8925,0,0,0,54144,13569,471,67964,37957,5936,0,0,689562,22657,1823273,0,0,0,30737020,1487745,97631,17819057,13889712,2914195,0,2997713.09,353515.24,2644197.85
2024/11/17,LATAM,0,0,0,0,0,0,0,0,514,0,21845,5748,870,0,0,0,0,0,0,0,0,0,133175,0,12818035,4650809,218927,0,853102.75,0,0
2024/11/24,Spark,0,6518,7331,14091,0,0,0,97932,19787,35,77499,53245,7367,0,0,667541,38019,2296501,0,0,0,24165508,1795071,3353,23101683,22001460,3173742,0,4720793.15,477449.96,4243343.19
2024/11/24,US_Soundcore,0,7568,9028,11611,0,0,49410,2267,36478,6401,227200,81072,19351,7842,0,523236,54527,970121,0,0,4296418,280256,3451902,1231923,40259544,17189549,1459725,579748,12297281.95,176929.39,12120352.56
2024/11/24,NEU,0,0,0,0,0,0,0,0,241,751,3461,2618,254,0,0,0,0,0,0,0,0,0,45693,5081108,1551800,2856568,26282,0,1163680.21,0,0
2024/11/24,UK_IE,3167,89955,62680,259184,0,0,0,152520,32810,7867,139016,105352,11788,0,639681,4441994,225252,29523696,0,0,0,13447491,1909876,3488060,25453681,27435934,763582,0,16469028.83,2430467.19,14038561.64
2024/11/24,CA,0,26229,26118,29253,0,0,0,2966,6360,1687,69604,45557,10622,0,0,2133139,97485,1933962,0,0,0,460525,238397,517680,13601803,11896305,1363231,0,7497057.57,719268.89,6777788.68
2024/11/24,Other,0,13102,5623,6803,0,862,20791,139060,118604,6837,473858,303951,59692,0,0,346498,55781,2439446,0,98679,13266279,45148281,9570765,2886624,131464962,176937865,5624586,0,985457.38,658729.9,326727.48
2024/11/24,GLOBAL_PPS-US,10048,159651,103983,321928,0,30860,0,210166,37722,172,310153,106298,37370,2442,2747831,6981423,210310,15450894,0,2289669,0,19775479,2494256,172335,19841795,10299460,1193211,270915,16771324.43,4365935.5,12405388.93
2024/11/24,DBNX,2549,59519,58235,212590,0,10869,0,155358,29523,7355,142768,121094,13887,1650,650420,10747284,347003,33798137,0,2788165,0,22461559,2423221,2265688,27778129,40777904,1199038,239444,19594882.37,2950403.34,16644479.03
2024/11/24,US_Anker,1612,27509,36626,389745,12426,276343,10738,475963,27247,9122,230247,193495,45993,3398,16351,5339682,181878,34276963,1808010,33431948,729567,37221715,2410626,494141,34601270,49752573,2092706,207754,29234276,1226095.13,28008180.87
2024/11/24,GLOBAL_PPS-Other,0,17612,5238,30040,0,0,0,27739,12154,19471,115312,53860,17876,0,0,1259414,19573,2522024,0,0,0,7840483,2171003,12358987,11491354,4360996,2911630,0,0,229777.22,-229777.22
2024/11/24,US_Eufy,13109,254559,220859,371379,0,0,11323,116604,115167,32320,524889,275180,91093,849,3388377,10670282,657204,13985276,0,0,1808951,23393437,4811462,4714646,39873303,31420100,2872095,37462,40187527.89,6237040.91,33950486.98
